episode,episode_reward,game_score,max_tile,episode_length,epsilon,loss
1683,934.16,1352,128,326,0.03,10.839974
1684,942.64,736,64,98,0.03,12.510386
1685,914.96,1320,128,306,0.03,6.848406
1686,591.88,668,64,153,0.03,12.304657
1687,546.04,1656,128,539,0.03,8.770888
1688,158.32,1372,128,518,0.03,6.626743
1689,964.04,1344,128,314,0.03,8.405167
1690,2387.4,2816,256,526,0.03,5.205652
1691,1742.52,3040,256,788,0.03,10.202036
1692,-844.88,1260,128,737,0.03,9.017902
1693,1088.68,1136,128,209,0.03,6.499548
1694,-174.92,324,32,210,0.03,7.67378
1695,825.48,1516,128,415,0.03,7.967275
1696,487.0,560,64,132,0.03,10.58081
1697,248.72,752,64,282,0.03,10.095415
1698,51.0,764,64,309,0.03,8.255034
1699,463.92,660,64,188,0.03,9.19276
1700,1628.36,2600,256,664,0.03,11.191619
1701,1264.72,1160,128,162,0.03,12.988248
1702,360.36,1308,128,455,0.03,6.751443
1703,210.04,1436,128,556,0.03,7.500356
1704,1082.8,2124,256,577,0.03,8.086966
1705,798.72,620,64,85,0.03,7.90966
1706,-201.0,484,64,274,0.03,7.449662
1707,637.2,576,64,100,0.03,8.423456
1708,844.8,900,64,174,0.03,10.220057
1709,1480.8,2880,256,822,0.03,9.360295
1710,1008.08,1388,128,345,0.03,5.843543
1711,36.6,1680,128,685,0.03,13.943423
1712,1971.68,2988,256,713,0.03,11.855838
1713,552.0,872,64,236,0.03,6.86059
1714,716.24,568,64,77,0.03,9.966928
1715,1162.68,1156,128,196,0.03,12.768527
1716,-71.72,1488,128,620,0.03,5.998016
1717,1223.4,1324,128,258,0.03,8.775496
1718,1153.76,1532,128,329,0.03,9.813899
1719,-55.76,1512,128,641,0.03,10.779834
1720,1099.8,1112,128,204,0.03,7.395006
1721,903.28,716,64,99,0.03,9.266218
1722,473.28,1104,128,347,0.03,9.532288
1723,891.68,732,64,91,0.03,12.933337
1724,-1006.2,968,64,660,0.03,8.536185
1725,-9.8,680,64,306,0.03,6.240449
1726,618.6,600,64,124,0.03,7.781581
1727,488.48,612,64,155,0.03,7.470997
1728,377.24,864,64,268,0.03,8.565315
1729,1482.2,2152,256,483,0.03,9.680566
1730,1293.28,1044,128,113,0.03,6.799836
1731,983.76,2192,256,644,0.03,7.710782
1732,1501.84,1356,128,198,0.03,8.044182
1733,479.8,760,64,213,0.03,5.689903
1734,774.2,1128,128,279,0.03,8.641525
1735,3681.6,3068,256,335,0.03,7.105911
1736,1610.68,1340,128,159,0.03,7.148082
1737,995.24,1032,128,193,0.03,9.491994
1738,1082.04,1132,128,212,0.03,4.84154
1739,-961.64,1488,128,851,0.03,9.1738
1740,1012.6,1368,128,314,0.03,6.752242
1741,-424.96,1196,128,593,0.03,8.321732
1742,1349.24,1120,128,122,0.03,7.082644
1743,-316.96,1428,128,664,0.03,9.627495
1744,333.68,1684,128,602,0.03,11.250362
1745,1033.88,1056,128,176,0.03,5.629313
1746,531.2,1252,128,380,0.03,8.436133
1747,-126.72,1012,128,443,0.03,6.091316
1748,398.2,312,32,58,0.03,8.820319
1749,663.44,580,64,99,0.03,10.192058
1750,711.36,1200,128,327,0.03,12.141558
1751,299.16,552,32,181,0.03,6.113341
1752,528.72,2968,256,1069,0.03,6.819608
1753,443.0,996,64,319,0.03,13.289891
1754,991.88,2052,256,576,0.03,10.73013
1755,1110.6,1788,128,441,0.03,10.309516
1756,1892.28,2604,256,608,0.03,9.772779
1757,1441.12,1356,128,207,0.03,9.057024
1758,1327.52,1584,128,323,0.03,9.225929
1759,1032.12,848,128,88,0.03,8.044062
1760,1470.36,1948,128,423,0.03,8.882495
1761,-42.08,500,64,239,0.03,10.187274
1762,744.68,1496,128,445,0.03,14.1724
1763,-320.92,1068,128,532,0.03,8.998892
1764,892.88,1540,128,436,0.03,7.390822
1765,781.4,620,64,85,0.03,8.912335
1766,1717.28,1396,128,147,0.03,8.240862
1767,2283.92,2452,256,398,0.03,7.771951
1768,885.68,2340,256,719,0.03,8.877002
1769,3160.8,2504,256,247,0.03,6.483789
1770,380.44,744,64,216,0.03,8.700512
1771,2174.52,3008,256,686,0.03,10.183227
1772,477.76,1172,128,370,0.03,7.285477
1773,760.72,1432,128,411,0.03,9.857125
1774,2446.16,3016,256,608,0.03,11.690256
1775,1094.08,2140,256,582,0.03,7.65989
1776,885.68,716,64,86,0.03,8.735674
1777,723.64,708,64,127,0.03,8.436392
1778,1287.04,1320,128,236,0.03,8.247851
1779,363.8,568,64,166,0.03,8.882153
1780,1346.6,2156,256,496,0.03,12.139895
1781,720.56,1292,128,351,0.03,7.707451
1782,613.72,1080,64,301,0.03,9.721991
1783,-456.36,2020,128,928,0.03,12.280628
1784,150.0,756,64,296,0.03,10.769919
1785,1950.16,2416,256,500,0.03,9.327847
1786,344.4,748,64,249,0.03,10.470941
1787,1722.28,1988,256,355,0.03,9.378572
1788,311.72,936,64,316,0.03,8.28511
1789,24.0,648,64,283,0.03,9.082867
1790,1262.92,1204,128,190,0.03,8.560176
1791,798.24,624,64,86,0.03,5.905112
1792,1228.44,1476,128,289,0.03,9.849687
1793,1282.72,1100,128,125,0.03,13.310196
1794,1245.08,1416,128,289,0.03,5.76241
1795,1670.88,1460,128,186,0.03,9.753169
1796,-101.8,280,32,174,0.03,12.573654
1797,617.96,612,64,125,0.03,9.034321
1798,980.24,772,64,101,0.03,8.897756
1799,2744.48,2424,256,295,0.03,7.045665
1800,1102.52,1360,128,304,0.03,7.894301
1801,529.0,592,64,141,0.03,9.280182
1802,1334.32,1468,128,275,0.03,12.790281
1803,402.2,776,64,240,0.03,8.859417
1804,183.76,1260,128,465,0.03,7.167954
1805,1367.48,1452,128,261,0.03,9.307714
1806,1166.6,1080,128,170,0.03,10.258077
1807,320.64,1352,128,471,0.03,8.48404
1808,1123.48,916,64,112,0.03,9.079795
1809,1180.76,1476,128,333,0.03,8.984027
1810,-103.28,1044,64,468,0.03,6.624181
1811,322.52,1148,128,394,0.03,7.061175
1812,1140.96,2056,256,524,0.03,7.14671
1813,1615.4,1412,128,180,0.03,11.282125
1814,659.56,1384,128,427,0.03,6.971522
1815,688.84,992,128,241,0.03,9.667709
1816,1309.24,1076,128,117,0.03,9.27343
1817,924.76,1516,128,400,0.03,6.766137
1818,1522.2,2216,256,505,0.03,7.469284
1819,768.76,1420,128,405,0.03,9.578882
1820,701.88,1340,128,365,0.03,8.68832
1821,1151.36,1216,128,213,0.03,6.883224
1822,881.28,892,64,170,0.03,7.06212
1823,682.84,964,128,238,0.03,6.831501
1824,1414.48,1432,128,243,0.03,10.799977
1825,1259.72,1040,128,118,0.03,6.540627
1826,2098.04,2308,256,426,0.03,9.072008
1827,309.52,820,64,275,0.03,7.677536
1828,499.56,996,64,283,0.03,14.141863
1829,567.48,572,64,126,0.03,10.618196
1830,2628.32,2564,256,380,0.03,11.965351
1831,555.0,872,64,246,0.03,7.859183
1832,550.6,460,64,76,0.03,12.572245
1833,319.4,560,64,177,0.03,7.647546
1834,575.48,2120,128,714,0.03,17.366829
1835,1175.24,1464,128,313,0.03,8.614065
1836,-733.72,632,64,462,0.03,8.158813
1837,377.08,284,32,54,0.03,10.730769
1838,-446.56,1100,64,558,0.03,7.0088
1839,-31.48,1240,128,522,0.03,8.384844
1840,506.96,400,32,65,0.03,9.344541
1841,413.4,836,64,257,0.03,8.829885
1842,599.0,580,64,114,0.03,7.981197
1843,614.52,488,64,67,0.03,15.258187
1844,1630.84,1440,128,195,0.03,10.022516
1845,1295.8,1336,128,234,0.03,12.280651
1846,846.24,660,64,91,0.03,9.121428
1847,755.6,1520,128,457,0.03,9.45394
1848,1953.64,1644,128,186,0.03,9.305419
1849,2489.88,2308,256,320,0.03,9.126474
1850,1466.84,1320,128,187,0.03,12.248114
1851,853.08,668,64,89,0.03,9.640564
1852,131.8,888,64,355,0.03,8.946445
1853,450.0,348,32,60,0.03,9.838671
1854,1390.76,1112,128,120,0.03,10.084139
1855,362.44,356,32,87,0.03,9.706453
1856,-999.84,2744,256,1393,0.03,8.749213
1857,583.8,1432,128,466,0.03,10.239042
1858,1312.64,1388,128,247,0.03,10.580887
1859,1003.4,1276,128,270,0.03,8.798568
1860,824.72,876,64,171,0.03,8.065743
1861,-1679.8,760,64,755,0.03,10.06291
1862,1343.92,1068,128,110,0.03,10.237074
1863,953.6,1408,128,344,0.03,7.672847
1864,842.04,2404,256,747,0.03,8.517925
1865,1799.56,1420,128,148,0.03,11.054516
1866,206.56,1440,128,552,0.03,10.962151
1867,1207.2,992,128,110,0.03,9.728773
1868,-2.48,1200,128,488,0.03,8.842421
1869,379.8,604,64,175,0.03,10.680912
1870,305.04,1376,128,486,0.03,7.721896
1871,1091.88,1468,128,331,0.03,7.593101
1872,516.88,972,128,278,0.03,9.080641
1873,1039.56,1616,128,398,0.03,10.116362
1874,1356.0,1076,128,112,0.03,17.20158
1875,765.0,632,64,83,0.03,8.37187
1876,2510.64,2356,256,337,0.03,5.975588
1877,3137.0,3160,256,529,0.03,9.69683
1878,292.68,1228,128,436,0.03,7.800551
1879,1236.92,1096,128,156,0.03,13.961458
1880,1344.92,1072,128,112,0.03,9.752638
1881,758.92,580,64,80,0.03,16.246073
1882,216.6,1112,128,402,0.03,8.253833
1883,1949.2,1996,256,306,0.03,6.878798
1884,1087.36,1056,128,183,0.03,7.826301
1885,1676.8,1360,128,161,0.03,11.239337
1886,968.56,1280,128,291,0.03,10.288465
1887,1164.72,1256,128,254,0.03,11.741392
1888,1491.8,1192,128,121,0.03,9.276581
1889,1261.84,2504,256,706,0.03,9.634102
1890,802.8,1252,128,324,0.03,9.430245
1891,1655.0,1648,128,271,0.03,13.111468
1892,1487.24,1408,128,217,0.03,9.989866
1893,588.48,592,64,124,0.03,12.295208
1894,2768.0,2208,256,212,0.03,13.619036
1895,357.6,2084,128,754,0.03,10.977966
1896,299.76,1164,128,402,0.03,13.637335
1897,417.04,944,64,302,0.03,15.417966
1898,1175.52,1292,128,241,0.03,7.999521
1899,1294.12,1436,128,291,0.03,8.916398
1900,865.88,708,64,93,0.03,11.289212
1901,1652.92,1316,128,136,0.03,9.069597
1902,918.16,1304,128,313,0.03,7.998414
1903,930.12,872,64,136,0.03,10.969291
1904,322.52,792,64,260,0.03,10.036313
1905,-1551.0,1100,64,850,0.03,13.826509
1906,888.96,840,64,147,0.03,9.213149
1907,824.96,1220,128,303,0.03,9.770346
1908,1027.04,1044,128,173,0.03,5.862407
1909,798.96,724,64,115,0.03,9.220424
1910,963.48,1236,128,271,0.03,9.548691
1911,-19.56,1332,128,551,0.03,7.416921
1912,901.88,1624,128,442,0.03,7.817928
1913,901.36,716,64,89,0.03,5.231981
1914,1437.52,1264,128,165,0.03,11.844151
1915,702.52,556,64,75,0.03,9.883995
1916,266.0,1468,128,557,0.03,13.113156
1917,1111.12,1036,128,162,0.03,8.492342
1918,1314.68,1060,128,118,0.03,7.559546
1919,416.52,1284,128,432,0.03,8.989407
1920,1288.28,1048,128,110,0.03,8.383965
1921,1474.76,1292,128,178,0.03,12.605755
1922,1148.4,1208,128,224,0.03,7.231652
1923,1188.96,2196,256,599,0.03,9.796796
1924,1318.36,1272,128,195,0.03,12.087821
1925,748.36,584,64,77,0.03,9.21262
1926,970.0,1312,128,315,0.03,10.429161
1927,1199.24,1356,128,278,0.03,16.795832
1928,1545.84,2308,256,557,0.03,10.974056
1929,892.68,876,64,146,0.03,6.670557
1930,1371.24,1152,128,145,0.03,10.710176
1931,1035.68,900,128,114,0.03,11.559374
1932,657.24,1324,128,389,0.03,10.026351
1933,781.28,600,64,84,0.03,7.169199
1934,-197.52,844,64,423,0.03,8.365962
1935,796.56,1112,128,266,0.03,10.720193
1936,572.24,640,64,137,0.03,9.616673
1937,-758.88,592,64,452,0.03,8.744534
1938,2289.92,3052,256,679,0.03,8.219759
1939,1963.8,2064,128,348,0.03,11.449076
1940,656.12,1140,128,320,0.03,8.752466
1941,1417.48,1284,128,193,0.03,11.767445
1942,1271.24,2832,256,856,0.03,9.699449
1943,639.16,484,64,68,0.03,12.009774
1944,210.36,1112,128,424,0.03,7.965821
1945,756.84,1516,128,436,0.03,9.886493
1946,707.96,816,64,183,0.03,8.976029
1947,-1240.8,1440,128,909,0.03,9.378433
1948,1852.84,1820,128,290,0.03,9.055128
1949,1491.36,1240,128,145,0.03,9.039186
1950,685.52,964,64,239,0.03,9.562372
1951,307.36,632,64,207,0.03,10.585279
1952,2358.36,2440,256,405,0.03,10.927598
1953,1484.64,1528,128,265,0.03,8.649858
1954,-72.04,408,32,212,0.03,11.763865
1955,499.48,1444,128,481,0.03,10.875392
1956,1054.28,876,64,110,0.03,11.330049
1957,2685.96,2792,256,465,0.03,11.916088
1958,1417.84,1252,128,177,0.03,5.621923
1959,943.08,1360,128,334,0.03,9.69875
1960,1083.28,1328,128,282,0.03,7.464245
1961,1735.76,1380,128,146,0.03,8.231022
1962,1176.44,1312,128,247,0.03,10.462397
1963,-1432.92,828,64,711,0.03,7.414358
1964,576.24,1252,128,376,0.03,9.164913
1965,1489.44,2380,256,577,0.03,12.602492
1966,1342.48,1320,128,217,0.03,10.515635
1967,1695.04,1336,128,137,0.03,8.114166
1968,705.36,560,64,76,0.03,9.71601
1969,1457.4,1392,128,226,0.03,9.804487
1970,703.56,1212,128,315,0.03,14.995579
1971,1383.96,1392,128,237,0.03,14.327782
1972,685.4,548,64,72,0.03,7.276788
1973,2976.0,2980,256,462,0.03,9.08666
1974,3019.36,2880,256,432,0.03,6.821426
1975,421.36,1684,128,577,0.03,10.370739
1976,478.72,1420,128,479,0.03,12.301875
1977,-196.08,536,64,294,0.03,9.060647
1978,892.04,1424,128,370,0.03,9.242729
1979,643.6,556,64,85,0.03,11.947852
1980,1216.08,1360,128,264,0.03,9.136346
1981,2097.8,2892,256,684,0.03,8.298179
1982,973.2,1420,128,349,0.03,8.959177
1983,1131.32,1436,128,333,0.03,10.846897
1984,2499.08,2108,256,207,0.03,8.590115
1985,38.32,1132,128,460,0.03,8.939488
1986,272.4,916,64,321,0.03,10.202952
1987,1564.68,1272,128,141,0.03,8.366371
1988,1629.08,1432,128,176,0.03,7.250075
1989,761.36,772,64,162,0.03,7.40192
1990,1305.52,1372,128,256,0.03,8.437498
1991,491.88,708,64,197,0.03,8.333147
1992,1020.48,2376,256,697,0.03,9.213912
1993,951.32,888,64,143,0.03,12.68356
1994,1277.88,2596,256,744,0.03,9.903367
1995,1148.12,1220,128,220,0.03,12.099579
1996,1083.88,868,64,104,0.03,9.319566
1997,1110.6,1120,128,203,0.03,9.387265
1998,298.4,740,64,249,0.03,7.440717
1999,1768.16,1728,128,263,0.03,9.292673
2000,961.4,964,64,175,0.03,12.765736
2001,946.92,1392,128,342,0.03,10.016354
2002,1516.8,1268,128,152,0.03,11.403473
2003,1603.6,1468,128,206,0.03,10.048568
2004,783.72,2040,128,638,0.03,12.37515
2005,1936.6,2212,256,420,0.03,6.602624
2006,1794.24,1412,128,143,0.03,8.227483
2007,853.72,1288,128,320,0.03,10.86857
2008,1311.48,1040,128,111,0.03,9.327915
2009,154.44,1572,128,618,0.03,8.522
2010,-230.32,1520,128,694,0.03,10.988834
2011,-770.84,780,64,542,0.03,9.223169
2012,1798.48,1552,128,178,0.03,12.591372
2013,1612.44,1372,128,174,0.03,11.606068
2014,1310.28,1140,128,147,0.03,7.764975
2015,896.4,1052,128,213,0.03,8.785447
2016,1229.48,1228,128,192,0.03,8.092602
2017,1542.56,1428,128,212,0.03,7.198298
2018,3577.96,2748,256,221,0.03,8.431231
2019,688.68,548,64,77,0.03,7.419292
2020,814.32,984,64,215,0.03,10.540234
2021,4306.96,5216,512,1078,0.03,9.501215
2022,3016.68,2628,256,301,0.03,9.015925
2023,-651.96,852,64,526,0.03,14.091177
2024,786.44,624,64,86,0.03,12.989453
2025,1491.08,1348,128,193,0.03,12.104223
2026,-574.36,1224,128,649,0.03,13.569611
2027,361.32,1392,128,487,0.03,9.491179
2028,2814.24,2268,256,199,0.03,11.581903
2029,504.52,1376,128,455,0.03,10.174526
2030,2410.52,2388,256,372,0.03,11.306357
2031,2112.04,3300,256,808,0.03,9.582846
2032,599.24,604,64,132,0.03,9.888457
2033,3148.0,2856,256,370,0.03,7.720691
2034,2140.52,2304,256,385,0.03,11.953415
2035,583.2,816,64,213,0.03,14.909525
2036,1738.0,1568,128,214,0.03,12.551348
2037,326.32,1128,64,405,0.03,16.58392
2038,633.56,704,64,161,0.03,11.431286
2039,1476.76,1268,128,160,0.03,9.075556
2040,1259.84,1460,128,302,0.03,8.608675
2041,3473.48,3032,256,387,0.03,11.948343
2042,3129.84,2644,256,324,0.03,8.282637
2043,2352.44,2120,256,259,0.03,10.71233
2044,-1099.16,968,128,685,0.03,10.971164
2045,1338.8,1236,128,179,0.03,13.635721
2046,1245.68,1452,128,275,0.03,11.322012
2047,740.36,576,64,79,0.03,7.891113
2048,2961.4,2684,256,322,0.03,10.227428
2049,773.96,1340,128,364,0.03,11.091598
2050,1283.36,1212,128,188,0.03,9.829171
2051,-919.68,1428,128,813,0.03,13.878124
2052,1509.0,1332,128,189,0.03,11.568455
2053,326.0,692,64,233,0.03,11.133781
2054,1632.8,1308,128,141,0.03,12.313461
2055,660.72,1120,128,299,0.03,9.93451
2056,1821.08,2312,256,466,0.03,8.664627
2057,1264.04,1396,128,283,0.03,12.107689
2058,1390.4,1096,128,116,0.03,13.532315
2059,729.28,588,64,89,0.03,9.9499
2060,1230.64,1524,128,320,0.03,9.858663
2061,-377.68,684,64,405,0.03,9.057286
2062,-49.92,1656,128,699,0.03,10.316688
2063,1028.96,1572,128,397,0.03,7.316438
2064,-887.2,1508,128,834,0.03,9.395824
2065,-159.64,1700,128,737,0.03,12.942598
2066,2197.0,2460,256,462,0.03,9.82867
2067,901.84,1144,128,261,0.03,8.535158
2068,-414.44,968,64,523,0.03,11.500316
2069,438.16,692,64,203,0.03,9.266279
2070,145.04,832,64,334,0.03,11.298678
2071,1673.36,1532,128,217,0.03,15.554537
2072,2751.6,2456,256,336,0.03,8.483786
2073,774.96,1020,64,239,0.03,8.839993
2074,959.48,1512,128,399,0.03,10.368936
2075,1495.28,1164,128,125,0.03,9.025511
2076,951.08,2452,256,780,0.03,11.264219
2077,724.16,560,64,75,0.03,12.022529
2078,1198.24,1192,128,202,0.03,12.264069
2079,2110.84,1728,128,190,0.03,11.27147
2080,1169.44,1068,128,157,0.03,10.100976
2081,357.56,1016,128,331,0.03,12.59325
2082,321.24,1196,128,417,0.03,10.558563
2083,617.88,1928,128,616,0.03,10.808318
2084,-46.08,2440,256,1001,0.03,11.660295
2085,1152.6,2296,256,610,0.03,11.951834
2086,1049.32,868,64,109,0.03,13.238803
2087,2973.32,2364,256,223,0.03,8.242411
2088,863.2,1560,128,436,0.03,7.083311
2089,1483.8,1360,128,189,0.03,9.955085
2090,1443.96,1228,128,165,0.03,12.131645
2091,591.92,1480,128,476,0.03,9.353514
2092,943.44,952,64,177,0.03,12.653825
2093,1698.12,1764,128,311,0.03,10.242757
2094,1101.36,1076,128,171,0.03,8.199882
2095,1499.6,1632,128,307,0.03,13.402527
2096,1382.16,1324,128,188,0.03,9.710353
2097,707.56,1208,128,339,0.03,12.259747
2098,-526.6,1188,128,632,0.03,11.08153
2099,294.96,1316,128,461,0.03,9.014673
2100,1430.28,1400,128,233,0.03,12.734871
2101,916.76,1444,128,379,0.03,9.486171
2102,1113.68,1452,128,346,0.03,13.481864
2103,1874.88,2460,256,556,0.03,10.41479
2104,1440.28,1300,128,187,0.03,10.442407
2105,1769.12,1408,128,152,0.03,10.329893
2106,854.64,1612,128,462,0.03,10.201759
2107,996.44,1444,128,357,0.03,10.348326
2108,1544.2,1400,128,196,0.03,9.503509
2109,1370.68,1236,128,183,0.03,11.318789
2110,1769.76,1584,128,228,0.03,13.482186
2111,733.28,668,64,109,0.03,12.804314
2112,2086.84,2844,256,630,0.03,14.004903
2113,669.12,1736,128,543,0.03,12.443554
2114,1604.64,1384,128,179,0.03,8.169714
2115,1561.96,1512,128,229,0.03,7.409854
2116,1622.88,2924,256,776,0.03,16.738718
2117,655.08,1292,128,384,0.03,9.681102
2118,1588.72,1256,128,132,0.03,8.751849
2119,664.4,648,64,127,0.03,10.610353
2120,152.2,1252,128,478,0.03,14.991108
2121,621.52,712,64,167,0.03,9.746733
2122,-322.8,1444,128,703,0.03,7.303625
2123,1301.12,1180,128,170,0.03,7.709444
2124,1821.28,1608,128,207,0.03,9.948967
2125,-27.72,1220,128,520,0.03,11.045664
2126,985.0,900,64,130,0.03,10.548454
2127,-66.4,2996,256,1255,0.03,9.252362
2128,1591.8,1512,128,236,0.03,9.351922
2129,425.36,1280,128,422,0.03,8.46311
2130,1009.04,1532,128,396,0.03,7.586465
2131,1674.76,2620,256,622,0.03,11.657805
2132,923.32,1016,128,195,0.03,14.287657
2133,3623.48,3076,256,351,0.03,8.556978
2134,570.48,1544,128,497,0.03,13.162673
2135,387.52,1080,128,352,0.03,6.350267
2136,732.0,628,64,96,0.03,11.303633
2137,1489.48,1164,128,124,0.03,10.970089
2138,3599.0,2948,256,330,0.03,10.300152
2139,1755.44,1448,128,169,0.03,13.262262
2140,2097.12,1748,128,201,0.03,9.056169
2141,308.4,876,64,303,0.03,8.745226
2142,1379.6,1076,128,120,0.03,8.374323
2143,1173.8,1216,128,228,0.03,8.946718
2144,907.84,1660,128,434,0.03,10.922275
2145,340.96,2100,256,736,0.03,9.872881
2146,1572.04,2304,256,523,0.03,10.529822
2147,1261.28,1112,128,149,0.03,12.488527
2148,445.16,1404,128,470,0.03,11.189779
2149,655.92,504,64,73,0.03,10.594816
2150,330.24,408,32,117,0.03,8.022653
2151,2570.04,2664,256,440,0.03,9.852263
2152,1276.44,1048,128,121,0.03,10.49449
2153,110.84,624,64,267,0.03,12.101513
2154,1453.4,1404,128,226,0.03,11.693943
2155,1143.12,1052,128,161,0.03,14.860881
2156,474.0,1440,128,479,0.03,9.993067
2157,1539.52,1380,128,186,0.03,7.820575
2158,726.92,1284,128,343,0.03,7.854604
2159,1744.72,2140,256,421,0.03,10.286093
2160,-379.0,884,64,480,0.03,7.764262
2161,1405.44,1100,128,114,0.03,7.330097
2162,1447.6,1268,128,146,0.03,7.724562
2163,112.64,808,64,331,0.03,12.057713
2164,1444.92,1352,128,213,0.03,10.865147
2165,1041.88,1004,64,170,0.03,10.914988
2166,1209.76,1068,128,141,0.03,13.262258
2167,979.92,1324,128,297,0.03,9.978899
2168,1446.2,1308,128,185,0.03,9.374883
2169,1512.16,1196,128,126,0.03,8.488264
2170,855.56,1264,128,311,0.03,8.42398
2171,495.68,1320,128,426,0.03,8.186008
2172,-638.88,2184,128,1034,0.03,10.596952
2173,114.72,1216,128,492,0.03,6.812901
2174,1406.56,2576,256,690,0.03,8.59889
2175,857.04,716,64,108,0.03,12.393545
2176,845.32,708,64,103,0.03,9.066705
2177,795.4,1372,128,373,0.03,13.859835
2178,1699.16,1396,128,154,0.03,11.950142
2179,1733.84,1332,128,139,0.03,13.332876
2180,581.72,1392,128,438,0.03,12.288338
2181,70.4,228,32,104,0.03,10.972488
2182,672.04,1404,128,409,0.03,12.198338
2183,1038.16,956,64,150,0.03,13.615992
2184,689.48,544,64,81,0.03,11.457878
2185,1123.04,1444,128,315,0.03,12.813634
2186,2545.8,2068,256,189,0.03,9.464811
2187,780.48,1392,128,383,0.03,13.011963
2188,1144.44,1332,128,264,0.03,10.120457
2189,984.6,1136,128,229,0.03,10.598621
2190,1345.2,1160,128,155,0.03,13.061443
2191,736.8,1408,128,417,0.03,8.80344
2192,311.24,852,64,282,0.03,12.879086
2193,1180.48,1252,128,225,0.03,11.443189
2194,869.8,1364,128,354,0.03,9.155309
2195,131.76,876,64,340,0.03,10.65976
2196,748.8,1424,128,423,0.03,13.885494
2197,980.0,1304,128,302,0.03,9.857917
2198,3584.16,2804,256,261,0.03,12.939329
2199,1050.16,880,128,96,0.03,11.291615
2200,762.36,1480,128,429,0.03,14.101543
2201,567.08,1092,128,310,0.03,8.080388
2202,1297.72,1172,128,169,0.03,9.49946
2203,-277.36,1176,128,572,0.03,9.644711
2204,1824.84,1880,128,294,0.03,10.402093
2205,637.16,1360,128,404,0.03,12.403211
2206,907.68,900,128,145,0.03,7.29005
2207,768.44,616,64,81,0.03,11.561522
2208,897.56,1692,128,474,0.03,11.105936
2209,339.12,368,32,95,0.03,8.772563
2210,2756.12,2860,256,490,0.03,11.188642
2211,1259.28,1476,128,312,0.03,14.158466
2212,699.32,580,64,89,0.03,11.705907
2213,1056.48,1388,128,307,0.03,9.500035
2214,504.44,1180,128,357,0.03,13.272614
2215,1515.28,2052,128,454,0.03,10.572115
2216,1573.04,1440,128,195,0.03,10.452844
2217,1436.56,1444,128,239,0.03,10.909983
2218,1139.16,1024,128,146,0.03,9.388853
2219,-87.04,704,64,340,0.03,12.638135
2220,1035.64,1148,128,217,0.03,10.527006
2221,532.12,1320,128,402,0.03,8.620701
2222,906.2,716,64,98,0.03,13.3078
2223,1567.08,1708,128,318,0.03,10.471848
2224,584.84,544,64,108,0.03,12.572718
2225,1768.84,1488,128,198,0.03,9.380542
